venueid,label
49d98e26f964a520465e1fe3,80
49d297e8f964a520be5b1fe3,89
4a6522d5f964a5205cc71fe3,2
4bc68477d35d9c7481f3e23a,-1
4b65c5faf964a520e1fe2ae3,9
4a0871e0f964a520c9731fe3,237
49e4fcf9f964a5207e631fe3,11
49ce6b9bf964a5203b5a1fe3,78
4d1759fd25cda143c24876d6,24
49f37e06f964a520a76a1fe3,196
45a22f9cf964a520e9401fe3,238
41326e00f964a52099141fe3,53
4a36fbcbf964a5201b9e1fe3,-1
427d5680f964a520a8211fe3,-1
49d41994f964a520325c1fe3,239
4800619cf964a520ec4e1fe3,224
43be0c22f964a5200c2d1fe3,240
4ac41be2f964a520399e20e3,108
40958b80f964a520e6f21ee3,62
49c42e9af964a520a4561fe3,215
3fd66200f964a5207cee1ee3,20
4b32cfc5f964a5205d1425e3,-1
4ae0fd4ff964a520538421e3,-1
4ddc12f1922e50fac03b8588,14
4a850eaff964a52015fe1fe3,241
49cc413df964a5205a591fe3,-1
4ba667f1f964a520074f39e3,-1
4a9043d3f964a520e51620e3,242
40a55d80f964a52022f31ee3,74
3fd66200f964a520b8ea1ee3,167
4b01674af964a5205e4222e3,24
3fd66200f964a52040ef1ee3,48
49fe6d4ef964a520a16f1fe3,9
3fd66200f964a52041ee1ee3,-1
49ea3cbbf964a52039661fe3,152
41326e00f964a520c9141fe3,53
3fd66200f964a5208aee1ee3,9
459b9095f964a5208d401fe3,-1
412a8500f964a520800c1fe3,-1
42338280f964a5200e201fe3,11
423b6b80f964a5203f201fe3,-1
4afc22c8f964a5200a2022e3,-1
4a5a0e4ff964a520acb91fe3,-1
4b08edd6f964a520661323e3,243
4c73f3e8ff1fb60c9919f2a7,-1
49f12da2f964a52097691fe3,144
3fd66200f964a520dbe31ee3,181
4be9b70a415e20a12f2ce4bb,-1
4b5bf7ddf964a520691f29e3,49
4aff53e2f964a5205e3722e3,22
43a0311ef964a5201f2c1fe3,244
41b3a100f964a5206c1e1fe3,59
4cd091467561236a13082df3,-1
4acbb5a3f964a52014c520e3,-1
40c3b000f964a520e7001fe3,245
4a6b9a88f964a52052cf1fe3,12
4a6f6c33f964a52022d61fe3,-1
4b4137edf964a5207fc325e3,194
49dfdc68f964a5201f611fe3,120
4a5689b8f964a52059b51fe3,-1
4a56b4a6f964a520b1b51fe3,246
477a3514f964a520214d1fe3,56
4c11b1c38559ef3b87ca6a53,-1
4a5824e5f964a5206db71fe3,247
4a721c32f964a52061da1fe3,64
4adf9a99f964a520067c21e3,1
49c55573f964a520f5561fe3,248
49f8e126f964a520316d1fe3,223
4af5fe29f964a520e6ff21e3,249
4c8c7b310bcbbfb7d497e1fe,-1
3fd66200f964a520adee1ee3,55
4acd5c4af964a520f9cb20e3,-1
4adfb640f964a520e57c21e3,181
4a831d99f964a52021fa1fe3,40
4703a228f964a5204a4b1fe3,1
4b4266d9f964a5202dd325e3,-1
4b26890ff964a5200e7d24e3,-1
49f724abf964a520696c1fe3,60
4cc8727cd063a143fd8107b4,208
49de371cf964a52034601fe3,99
40f71a80f964a520bc0a1fe3,122
4a83873cf964a5205bfb1fe3,-1
4b4f8fe2f964a520820b27e3,-1
4a1e137ef964a520c27b1fe3,-1
49be8fe0f964a520b9541fe3,-1
4adb6dc9f964a5205d2721e3,82
42b75880f964a52090251fe3,-1
4ac4efbff964a520a79f20e3,56
4a9ab4eff964a520463220e3,-1
4a01f30cf964a52015711fe3,-1
49dd08caf964a520e25f1fe3,99
4b0c4eabf964a520e13a23e3,27
4b5113edf964a520314127e3,78
3fd66200f964a52008f01ee3,-1
4a904a5ef964a520181720e3,25
4b6704b0f964a52053352be3,-1
41326e00f964a5204f141fe3,193
49e93fcbf964a520e4651fe3,250
4a760275f964a520f2e11fe3,251
4b5e4444f964a520cc8629e3,60
4ab9837df964a520af7f20e3,154
49feed5df964a520b56f1fe3,252
49c96799f964a52061581fe3,3
4b805aebf964a520bd6a30e3,120
4b285787f964a520a89224e3,-1
4b855a66f964a520925831e3,240
45840a3af964a520903f1fe3,-1
4aa2f5aff964a520c44220e3,134
49fc0561f964a520896e1fe3,-1
4b4ff2a4f964a520191a27e3,253
43d3769cf964a5201d2e1fe3,30
4b08e8edf964a520501323e3,-1
4116be80f964a520030c1fe3,-1
4ae4d96ff964a520c99e21e3,1
4adc6a3ef964a5202e2c21e3,153
43e76490f964a5200b2f1fe3,223
46b0a751f964a52093491fe3,139
4a62b162f964a52077c41fe3,-1
49f657bff964a520336c1fe3,65
4af9d0aff964a520741422e3,254
3fd66200f964a52088ef1ee3,35
4b4f9008f964a5208b0b27e3,-1
4c1186e4b4dfd13aa0ee2a8b,83
4ae500b6f964a520f89f21e3,3
4776f004f964a520194d1fe3,255
4c08a97aa1b32d7fbf6c96f0,256
45508ff3f964a520e13c1fe3,174
4ad12a42f964a5202bdd20e3,257
49c7883ff964a520ad571fe3,-1
4aeb8072f964a520c3c221e3,109
47e100b9f964a520414e1fe3,-1
49d17b3df964a520875b1fe3,253
4a6a6435f964a52054cd1fe3,60
4ada7b4bf964a520f02221e3,-1
4a9b1faaf964a5207d3420e3,-1
4b99bd39f964a520548f35e3,258
4aa748f7f964a520994c20e3,-1
4a762ff3f964a52085e21fe3,73
4bfe152a4cf820a1a870edf4,231
4d9db7087f9e4eb9436ea1fc,56
49da7087f964a520875e1fe3,219
42829c80f964a52040221fe3,-1
49c6ccaef964a52080571fe3,259
4a0a30d5f964a5208e741fe3,260
4a78d939f964a52095e61fe3,-1
4aca6de1f964a520e7c120e3,11
4a8b45fcf964a520000c20e3,-1
4bc7ba532f94d13add90127f,-1
4ab1340cf964a520756820e3,7
4ab2f9bdf964a5202b6d20e3,103
40f5c900f964a520a80a1fe3,238
4d1ed48486e15481b8a2ad3a,227
4a720611f964a52028da1fe3,-1
4ad00340f964a5204bd720e3,108
4b4e222bf964a52067e226e3,33
4ab575a5f964a520c27420e3,11
4b2d64b4f964a520b0d524e3,261
4112ca00f964a520ef0b1fe3,12
43d39576f964a520202e1fe3,32
4ba5b1c8f964a5207b1c39e3,241
3fd66200f964a520e4ee1ee3,3
4aff14bef964a520e93322e3,177
4b63ea01f964a520e4962ae3,85
4b81841bf964a520c2ab30e3,-1
4bad81b9f964a52073573be3,-1
4c2bed6db34ad13a3fa3eace,262
49d30360f964a520e45b1fe3,-1
4bfd7723ee20ef3bee603c5e,-1
49c732b4f964a520a3571fe3,106
4b459716f964a5203d0e26e3,263
4a9f665cf964a520223d20e3,0
49d54149f964a5207f5c1fe3,264
4ae11a18f964a5203b8521e3,265
4a6e2318f964a52002d41fe3,-1
4283ee00f964a5209d221fe3,191
4a3c07f9f964a52009a11fe3,67
459bdc46f964a52092401fe3,181
4a2000b0f964a520437c1fe3,266
4ab6789af964a520447720e3,-1
49eea521f964a52074681fe3,139
4b5e4c9df964a520648829e3,-1
4a485cdcf964a520b5aa1fe3,267
43c968a2f964a5209c2d1fe3,-1
4bd34b4e462cb7130e13de07,11
458dadf6f964a5200c401fe3,53
4ae63a26f964a520caa521e3,268
4b449255f964a520e7f625e3,95
4523eb5af964a520e83a1fe3,241
4a96d72af964a5202c2720e3,73
4b1ecebcf964a520c91f24e3,-1
49fd2d57f964a520136f1fe3,-1
4b0d7a4ef964a520384923e3,-1
4d580558954acbff61f36f39,-1
4c3b9b674565e21e7c04576a,-1
4a7d1382f964a52074ee1fe3,269
470f3ff0f964a5208e4b1fe3,24
4ac14b63f964a5209c9620e3,181
4bb102d0f964a520a5723ce3,-1
4a721c00f964a52060da1fe3,270
4bf6d917508c0f4740fc3c31,-1
4aa49017f964a5201b4720e3,176
49d6fa27f964a520155d1fe3,22
47cedc51f964a520064e1fe3,-1
49de8b97f964a52077601fe3,-1
4b75cfbaf964a52076262ee3,-1
4a458036f964a52046a81fe3,263
4ab59399f964a520797520e3,107
4a492436f964a52006ab1fe3,-1
413f9d00f964a520691c1fe3,153
4a289bf0f964a52039951fe3,271
4c4a65f146240f47a02fc5f1,-1
4a947ac0f964a520ba2120e3,-1
4a515c12f964a520ffb01fe3,133
4a4a8fb7f964a520f3ab1fe3,-1
44abe943f964a52008351fe3,-1
4b09a12af964a5209e1a23e3,115
44247391f964a520a1311fe3,3
4b2dc680f964a52044db24e3,147
4bddc974e75c0f479b9bc503,-1
4aa09a81f964a5201d4020e3,-1
4ada63b4f964a520322221e3,-1
4a74b5a2f964a52052df1fe3,272
4bbd307a8a4fb7139fc43c9d,-1
3fd66200f964a520c1e71ee3,273
4ac518cef964a520f7a520e3,-1
4a95ff27f964a520c82520e3,-1
4bc275c02a89ef3bade5f388,153
4cdc877b2db58eece2a313a9,78
49ede7cff964a52001681fe3,-1
42547800f964a520d1201fe3,9
4a7dfd42f964a52088f01fe3,73
4724cd87f964a520d64b1fe3,22
3fd66200f964a520ccf11ee3,274
4ca6524a9f4776b036509813,-1
49ecd7a6f964a5209c671fe3,-1
4a35cdfbf964a520659d1fe3,-1
3fd66200f964a52035e41ee3,181
4abce679f964a5209d8720e3,275
4b9a58e0f964a520e0ad35e3,-1
45f69b80f964a52029441fe3,276
4d51d1cb8a592c0fed3aa09f,-1
4a7539fcf964a520b7e01fe3,-1
4ae657a1f964a52088a621e3,40
4af50652f964a5200af821e3,277
49c81a94f964a520f3571fe3,3
44215c2ff964a5208a311fe3,-1
4b4a140af964a520f17926e3,-1
436d4780f964a520d1291fe3,95
4d05c625dc45a09379eaf0c6,200
44e9b421f964a520a5371fe3,278
4433abbef964a520fe311fe3,152
45ac12d6f964a5205d411fe3,279
4aa5badff964a520514920e3,40
4b3cd805f964a520218825e3,-1
409d7480f964a520f2f21ee3,-1
4be9ed626295c9b6d6dd8508,-1
4b46b111f964a520de2626e3,-1
4aa76d20f964a520d24c20e3,-1
4a9ff513f964a520b83d20e3,-1
3fd66200f964a520ecef1ee3,90
4a5574fef964a52032b41fe3,133
4a905681f964a520601720e3,9
4b087f53f964a5201b0d23e3,-1
450e79ebf964a5205d391fe3,-1
4a872cecf964a520090320e3,280
47f80aa8f964a520be4e1fe3,-1
45468adaf964a5207c3c1fe3,-1
4ab4338af964a5205a7020e3,11
4ab59a4ef964a5209c7520e3,-1
4af0f2a4f964a52044e021e3,-1
4cbb5a47c7228cfad2381dce,-1
4a6e51e1f964a5207dd41fe3,53
49cfb70ff964a520bf5a1fe3,30
49f3473cf964a5207f6a1fe3,-1
45184de2f964a520513a1fe3,277
41196180f964a520090c1fe3,22
4abba6c5f964a5203b8420e3,281
4c5723c07329c928602f8e80,-1
4328b980f964a520cc271fe3,217
3fd66200f964a52014eb1ee3,181
4a3ecf0cf964a52075a31fe3,182
4aca2a03f964a520b1c020e3,-1
4a878970f964a520a50420e3,26
4a6b8fa4f964a52026cf1fe3,32
46ff98a7f964a520234b1fe3,275
4a58c6dbf964a520d9b71fe3,-1
49dceedcf964a520bf5f1fe3,-1
4b63e1b3f964a52096952ae3,-1
4a19c1def964a520497a1fe3,6
4b437656f964a520ece025e3,-1
49f5f596f964a520df6b1fe3,-1
4a0ce64cf964a52069751fe3,22
4d4dee8a1a2d721ed4019d1d,3
4a7f18c8f964a520cbf21fe3,126
44014894f964a5201d301fe3,-1
49d006ccf964a520f85a1fe3,-1
49d8f4b9f964a520de5d1fe3,-1
4af8f4cef964a520b01022e3,73
4aa01cc2f964a520583e20e3,282
4396d5a8f964a520962b1fe3,119
42cc7080f964a520e9251fe3,283
4b8a057af964a520055c32e3,-1
40b3de00f964a52018001fe3,9
4a57ae91f964a52097b61fe3,-1
49e0b200f964a5205f611fe3,-1
47039f6bf964a520404b1fe3,1
4ae2595af964a520808d21e3,284
4a65e0aff964a520adc71fe3,285
40f1d480f964a5205b0a1fe3,286
4ae72993f964a52003a921e3,190
4ace64bef964a52053d020e3,21
4a7f5093f964a520a8f31fe3,-1
49e60064f964a520ea631fe3,-1
4c41cee1cc410f4713b5ab61,62
4bf34826e5eba593a3701e90,147
42dd9400f964a52051261fe3,55
4a5ab2d3f964a520c5ba1fe3,10
3fd66200f964a5208eee1ee3,22
4b454a7af964a520fa0926e3,-1
49d6f186f964a520135d1fe3,68
4b19e8eff964a52015e623e3,-1
49ba99c9f964a5207e531fe3,-1
4b9b0536f964a52057ec35e3,11
4d9a489f3e1c530c1a4222a3,1
4b5d48d4f964a520b65829e3,49
4b4f90b0f964a520a80b27e3,-1
4a3d4aecf964a52012a21fe3,191
4b88592ff964a52021f131e3,9
4cc1e5ef1e596dcb61fdbe67,7
45d6b324f964a520d4421fe3,3
4b5378ebf964a520aa9e27e3,-1
4a332eb4f964a520109b1fe3,-1
4bb340344019a59318aa37b8,-1
4a9997e5f964a520512f20e3,129
4bbe9fd998f49521ed9dd163,-1
4283ee00f964a52080221fe3,76
41536380f964a520201d1fe3,-1
4a6fe892f964a5201ed71fe3,-1
49fdea19f964a5204a6f1fe3,287
452d6886f964a5204a3b1fe3,191
4ab474c6f964a520387120e3,-1
4a5e97acf964a520dcbe1fe3,108
49d4fe05f964a5205d5c1fe3,-1
46c981bcf964a520224a1fe3,181
4bad7986f964a52095543be3,-1
43d12840f964a520002e1fe3,103
4810bfbbf964a5202f4f1fe3,121
3fd66200f964a5205ded1ee3,288
4b47628af964a5207a3026e3,-1
4adcb8e9f964a520132f21e3,-1
49e27241f964a52017621fe3,153
4596e223f964a52075401fe3,-1
4a36f332f964a5200c9e1fe3,-1
3fd66200f964a520dde31ee3,24
4b5f10f0f964a52070a429e3,-1
4a58fccbf964a52069b81fe3,-1
4c28955e360cef3b1c19bedc,203
455d9055f964a520763d1fe3,223
4ae360c1f964a520409421e3,-1
3fd66200f964a520d3ee1ee3,103
4b678fc0f964a52053552be3,134
40b13b00f964a5209bf31ee3,125
4afee5f7f964a5205a3122e3,2
4b638554f964a52069802ae3,255
49fb2931f964a5201f6e1fe3,-1
4adcff64f964a5204d6321e3,67
4a65f061f964a520bbc71fe3,170
4b2429cdf964a520966224e3,4
4c2801dded0ac9b6afb25faa,-1
4a280b4ff964a520ec941fe3,-1
4b9e48d9f964a52049d736e3,22
4d34bd016c7c721e9dbcc456,-1
432a0b00f964a520d4271fe3,-1
4a99bba3f964a520213020e3,-1
4acd2235f964a520fdca20e3,-1
430a6700f964a52036271fe3,-1
49e00474f964a52036611fe3,-1
4ad96166f964a520061a21e3,-1
43f7a423f964a520bf2f1fe3,-1
4a340f66f964a520a69b1fe3,-1
49c958c1f964a52056581fe3,-1
4ae8ea37f964a5204cb321e3,-1
4b5d8e71f964a520626129e3,-1
4a91f39df964a520671c20e3,-1
4ac816b9f964a52097bb20e3,-1
4161e400f964a520721d1fe3,24
417c4200f964a520cd1d1fe3,-1
4b427d9af964a520f0d425e3,-1
4b1f1584f964a520cf2324e3,-1
4b046436f964a520c95322e3,213
42699000f964a5204a211fe3,181
4ab7ae3bf964a5206f7a20e3,62
4b0e60adf964a520305723e3,289
4a34195cf964a520bb9b1fe3,290
46b16b46f964a52098491fe3,291
4b5e1e92f964a520c07e29e3,-1
4a0c64dcf964a5202b751fe3,99
4a2ed72df964a52069981fe3,-1
49bec62cf964a520d9541fe3,37
4a413064f964a520f0a41fe3,65
4b64d375f964a52007d32ae3,60
4a5935bff964a520fcb81fe3,-1
3fd66200f964a520f6ee1ee3,-1
4ccb67ce97d0224b1a2e59b8,24
4b00dceff964a5205a4122e3,-1
4a0b5eabf964a520ef741fe3,113
49d956ebf964a520255e1fe3,292
4b242e60f964a5201f6324e3,22
4a7ce0faf964a520e9ed1fe3,9
4b15503df964a5202fb023e3,5
44e1e15af964a52023371fe3,-1
4bca1ed6b6c49c7408d18f91,239
4c5b48c16ebe2d7f3a13cd2e,229
423e0e80f964a52056201fe3,24
4b228cb7f964a520d34824e3,190
4a0b9402f964a52003751fe3,270
4b27e01bf964a520928b24e3,-1
459e5e34f964a520b7401fe3,153
4ae0652cf964a520007f21e3,85
4b677fdaf964a52090522be3,-1
464ef2faf964a520c2461fe3,-1
3fd66200f964a520e9e81ee3,224
4c22c6b5fbe5c9b688899a21,-1
3fd66200f964a5206fe91ee3,146
4b8bda17f964a520a6ae32e3,268
4a47e5b9f964a52044aa1fe3,-1
4ad9d0bff964a520071b21e3,20
3fd66200f964a5201ff01ee3,91
49c93687f964a52041581fe3,126
4b29d303f964a52090a324e3,-1
4a8b4bbdf964a520170c20e3,60
43598100f964a520eb281fe3,-1
4b6495b6f964a520c1bf2ae3,62
4a353c69f964a520a89c1fe3,60
4c780d453badb1f702774a54,-1
4b1741e9f964a5204cc423e3,-1
4a1198f5f964a52028771fe3,48
4adb8a7cf964a520c92821e3,-1
49cbb6f9f964a5200f591fe3,62
4b1abc65f964a5209ff023e3,-1
4ae118a2f964a5202c8521e3,22
4be75ac9910020a1d45fd514,293
4ae54220f964a52095a021e3,22
40bbc700f964a520b1001fe3,294
4af8598cf964a5206e0c22e3,-1
3fd66200f964a520aaee1ee3,37
4ade4d45f964a520cf7421e3,10
415c9e00f964a5204f1d1fe3,153
4ad930fcf964a520f61821e3,134
4a064f1ef964a520ea721fe3,108
3fd66200f964a520c7f11ee3,224
4b4b99eaf964a52098a126e3,-1
4b49bd49f964a5200d7326e3,-1
43d3901ef964a5201f2e1fe3,199
4d7ce86786cfa1430ba4d2a0,-1
49d1c52ff964a520975b1fe3,10
4a6d5523f964a520b6d21fe3,22
3fd66200f964a52023e81ee3,24
4ac923d4f964a520d5be20e3,11
4ad28a33f964a52022e220e3,-1
4d0bcdc96c51a14389a6ac35,155
4a60fb75f964a5209dc11fe3,-1
4a888974f964a520d00620e3,73
49b79f54f964a5202c531fe3,-1
49ba770cf964a52064531fe3,144
4a8b6942f964a520660c20e3,250
49d8639ff964a520c05d1fe3,-1
4a84e798f964a520defd1fe3,-1
4b368165f964a520f73625e3,-1
49c7323ff964a520a2571fe3,-1
43e5cda9f964a520f92e1fe3,125
4b1162e0f964a520687b23e3,295
4ba465def964a520c19a38e3,-1
4c53756f30f92d7f2342ccb8,121
4a9847e0f964a5204b2b20e3,-1
4a90bda5f964a520541920e3,11
4b64cccdf964a52015d12ae3,22
4b155041f964a52037b023e3,-1
3fd66200f964a520e6e51ee3,56
43ee891ef964a520632f1fe3,296
41326e00f964a520a2141fe3,53
4656e1ebf964a52007471fe3,181
4b5ca41ef964a5208b3b29e3,-1
4ab5890ff964a5203e7520e3,-1
4aedf818f964a520bfd021e3,-1
4bac5c4cf964a520cff13ae3,-1
468ef191f964a52093481fe3,-1
3fd66200f964a5203eef1ee3,209
40dcbc80f964a52080011fe3,-1
41eda300f964a520f71e1fe3,297
49dac6abf964a520af5e1fe3,295
49c3caaaf964a52078561fe3,-1
4abc27f7f964a5209b8620e3,-1
4a99e5e9f964a520043120e3,-1
4c85b026d4e23704454e8588,270
4a66117af964a520f0c71fe3,-1
49cd270af964a520c2591fe3,142
41424000f964a520981c1fe3,-1
4b85f182f964a520c17a31e3,12
4aef3d6af964a520d3d621e3,-1
4b9add6cf964a5207cdd35e3,-1
43027e00f964a52002271fe3,-1
414e1d80f964a520e91c1fe3,69
446d8fa5f964a52067331fe3,-1
4a7a4ce8f964a52018e91fe3,-1
49fcc3a1f964a520d96e1fe3,-1
4a5a8cdaf964a5208bba1fe3,91
4adcda4ef964a5206a4021e3,-1
4ba18590f964a520e0bd37e3,-1
4cfa1be1c6cca35da0468432,-1
40db6b00f964a5207b011fe3,110
4c12b87ca1010f47e9634918,11
43582f80f964a520dd281fe3,-1
4aabdcddf964a520805a20e3,181
4a4cc86df964a52043ad1fe3,3
3fd66200f964a520f0ee1ee3,22
4ad62e33f964a520970521e3,298
4bba4002935e952109ec2790,299
4a3273baf964a5204c9a1fe3,-1
4aecafe6f964a52047ca21e3,-1
49bee586f964a520f0541fe3,9
49ecda07f964a520a0671fe3,300
49a2fe3bf964a52098521fe3,113
49ebd48df964a52037671fe3,32
49e51a56f964a5209a631fe3,-1
4c1c343db306c928409863b7,3
4bcf5678046076b0901d6e71,56
4cd080487561236a919d2cf3,50
49c564def964a520fd561fe3,301
458cfe16f964a520fd3f1fe3,53
3fd66200f964a520c5e41ee3,275
4cc1def53ed5199cf09a481e,-1
4b6b52f5f964a520f8002ce3,-1
4bf7d2488d30d13ad38cff17,-1
4ba13431f964a520cca137e3,65
49bc236af964a5201b541fe3,-1
4a8e0dd4f964a520e81120e3,108
4b526e99f964a520147d27e3,-1
4c0746692e80a593cf7375f9,-1
4101a680f964a5205b0b1fe3,91
431e2d80f964a52080271fe3,3
4bda29c9aae4ef3b84d06ec6,-1
49c290c4f964a52002561fe3,241
4ab1415af964a520c06820e3,47
4b05869ef964a520046822e3,-1
49cbcc5cf964a5201d591fe3,-1
49de85bef964a52069601fe3,193
4a6cb78bf964a52060d11fe3,-1
4afa1c29f964a520d41622e3,-1
49e4ca75f964a52045631fe3,9
4a4ee403f964a5202caf1fe3,155
4b5a288df964a520f4b028e3,302
4aaeb14bf964a520f36220e3,-1
4c11f6d6d41e76b0cf49320d,176
49f6dc31f964a520606c1fe3,-1
4ae0fd96f964a520588421e3,-1
49bec8f8f964a520df541fe3,303
45f2a42df964a520e3431fe3,-1
4bd0ebe9caff952165e6cff0,78
3fd66200f964a5201ef01ee3,9
49bdcdabf964a5209b541fe3,-1
4ad4e9cdf964a520a7fc20e3,-1
4ae7a233f964a520eeac21e3,-1
49e1115bf964a5208d611fe3,-1
4ade9405f964a5206b7621e3,-1
4a54f53df964a52079b31fe3,304
4a91a47af964a520181b20e3,-1
4a7c79e0f964a520baec1fe3,32
448acb74f964a52048341fe3,-1
4b9d825cf964a520f5b036e3,-1
3fd66200f964a520def11ee3,160
4cb91226c7228cfaae860dce,117
49ff2664f964a520e46f1fe3,281
4b895eaaf964a520a52f32e3,-1
4a7bb27ef964a520a9eb1fe3,-1
45baa509f964a520e8411fe3,82
4a9c9db9f964a520a63720e3,11
4a744c17f964a520cfdd1fe3,62
4adcda09f964a520dd3321e3,-1
4b15505cf964a5206db023e3,-1
4ad80116f964a520831021e3,-1
49bc3b0af964a52020541fe3,62
49c06cb5f964a52064551fe3,1
3fd66200f964a52074e71ee3,275
4aac194ef964a5203d5c20e3,11
49dea3bbf964a52097601fe3,53
4b6f3764f964a520c2e42ce3,3
4aca4c36f964a52049c120e3,305
40a55d80f964a52026f31ee3,43
3fd66200f964a520d0ee1ee3,82
4a608a77f964a520d7c01fe3,106
4a576abef964a52017b61fe3,306
49bd9bbcf964a5208a541fe3,-1
4c227285fbe5c9b670e79921,-1
4a5fe4cff964a5207cc01fe3,295
4a46fe3af964a520baa91fe3,32
445e36bff964a520fb321fe3,-1
3fd66200f964a520a0ef1ee3,-1
4ae4b539f964a520529d21e3,-1
4bd2118641b9ef3b9f41fde5,140
4a0b8ce1f964a52000751fe3,232
4a877729f964a520730420e3,-1
4b34065bf964a520042425e3,-1
4abd24e2f964a520b88820e3,307
4b479782f964a520a83626e3,147
4bb81e203db7b7132a10219a,20
49cd0720f964a520aa591fe3,-1
45db8e2df964a520fc421fe3,211
42accc80f964a52048251fe3,-1
4a9a941cf964a520e43120e3,-1
441e7446f964a52078311fe3,255
4a73babaf964a52052dd1fe3,-1
49d7aaf5f964a5204a5d1fe3,62
4a343b4bf964a520f09b1fe3,-1
4287e280f964a5203e231fe3,68
4a6b36e8f964a5202dce1fe3,-1
491ada01f964a52072521fe3,145
3fd66200f964a520bbf11ee3,-1
4a5cecc3f964a520debc1fe3,177
49fcc4aff964a520da6e1fe3,33
4b3710dff964a5205a3f25e3,-1
4a5feae5f964a52084c01fe3,-1
4aab0a74f964a520ad5820e3,172
4a8f8e92f964a520741520e3,282
45840daef964a520923f1fe3,308
452fab14f964a5205a3b1fe3,-1
49dcb903f964a5209d5f1fe3,153
4a26f68df964a520f77e1fe3,-1
4a7db3e6f964a52040ef1fe3,62
4a56b45bf964a520afb51fe3,292
49d02b28f964a5200a5b1fe3,-1
4bd10b7dcaff9521332cd0f0,118
4b1d367bf964a520190d24e3,32
4d68322b820c8eec8c467b89,-1
4a5fbaa7f964a5201cc01fe3,2
4bd7626d09ecb71378be467c,309
4a6c9d71f964a52004d11fe3,310
4aed9d64f964a520dbcd21e3,-1
4af5085df964a52014f821e3,311
4b8b4c16f964a5204b9b32e3,-1
3fd66200f964a52036ea1ee3,274
4a62be33f964a5207ec41fe3,45
49f6dbe4f964a5205f6c1fe3,-1
4a9acfe6f964a520e33220e3,89
45f29b61f964a520df431fe3,-1
4d014b3285c6a14396f95137,216
4a74709df964a52027de1fe3,2
4b859a4ef964a520fe6731e3,312
4b1b0792f964a520bff623e3,313
4a06431ff964a520dc721fe3,-1
4b0ae5c5f964a520a22923e3,312
3fd66200f964a52079e91ee3,279
4b3d0d77f964a520de8c25e3,314
427ea800f964a520b1211fe3,-1
4a199067f964a520267a1fe3,144
49c6a8cef964a5206c571fe3,269
47f805c3f964a520b74e1fe3,-1
49d68552f964a520e35c1fe3,-1
4a99683cf964a520252e20e3,147
4a7c7f3df964a520cbec1fe3,-1
4ab53694f964a520497320e3,236
3fd66200f964a520a0ec1ee3,315
4acea86bf964a52098d120e3,11
4abcf5d5f964a520d68720e3,11
4c589437aeb7b713d4fc72cd,316
40e35400f964a520e8091fe3,-1
4aa2eb22f964a5209f4220e3,-1
4a05f809f964a520a5721fe3,55
4b998a8ff964a520098235e3,56
49bfbb5ef964a5201f551fe3,33
42d30800f964a5200f261fe3,3
4b6f0620f964a520a1d72ce3,120
4bb8187a3db7b7136909219a,3
46d71bdef964a520724a1fe3,317
4bdb3f552a3a0f47a91caeb6,-1
4a028eeef964a5205d711fe3,-1
4a49961cf964a52076ab1fe3,283
4a49624ff964a5203fab1fe3,318
49eccbdcf964a52090671fe3,205
4ba635f9f964a520e23b39e3,-1
4bb02bcef964a520c13a3ce3,10
412fcb00f964a5201c0d1fe3,295
49e24ccbf964a52007621fe3,62
4a0f1789f964a52021761fe3,144
45a0dcd6f964a520d1401fe3,-1
4a4d08d8f964a5207aad1fe3,-1
4d0c2a96f393224baee814ee,-1
3fd66200f964a52059ef1ee3,89
4c20c2aa8082d13a9122f82a,-1
4bdb2e812a3a0f47c7ceadb6,-1
4c69afe5897b1b8d01e2af17,-1
4b0df023f964a520eb5223e3,235
4a1222f5f964a5207d771fe3,-1
4a1ee7faf964a520e77b1fe3,2
4533d338f964a5208f3b1fe3,146
44d9b0c7f964a52082361fe3,-1
4a0babaaf964a52007751fe3,275
4a47dd91f964a52034aa1fe3,-1
4169cd00f964a5208c1d1fe3,56
4a8c4296f964a5207c0d20e3,9
4a9248d6f964a520091d20e3,193
4bac0199f964a52084dd3ae3,12
4b50f027f964a5208d3927e3,305
4c2b99088abca593ba6f0020,-1
40a01780f964a520f4f21ee3,3
3fd66200f964a52022e41ee3,319
4373df00f964a520142a1fe3,-1
4b607f38f964a520c6e929e3,187
4a57d710f964a520ebb61fe3,119
41706480f964a520a81d1fe3,-1
44c21bd1f964a520be351fe3,-1
49ccf8e9f964a520a5591fe3,-1
4a862f04f964a520b10020e3,99
49d0ec4cf964a520415b1fe3,-1
4af703e2f964a520dd0422e3,-1
447034f3f964a52088331fe3,113
4a91a5a3f964a520221b20e3,-1
4a6dff76f964a5208cd31fe3,279
4b0d6b1af964a520dc4723e3,60
4a616407f964a52066c21fe3,113
4a579880f964a5206fb61fe3,33
49ca8b1bf964a520b7581fe3,54
4a789bbbf964a52004e61fe3,250
4ad62c90f964a5208c0521e3,320
4bf82f2a8d30d13ad74d0018,62
4a889bd2f964a5201d0720e3,-1
4a5825a4f964a5206eb71fe3,22
4aaec606f964a5203d6320e3,224
4c1662e07f7f2d7f2ce6e368,3
42829c80f964a5201b221fe3,-1
4b3bbf10f964a5203d7a25e3,-1
4c05a764191f20a11473e314,321
4a6e06a2f964a520add31fe3,322
4511eb8cf964a5209a391fe3,-1
4a876fb3f964a520590420e3,-1
